,date,price
935,2017-02-20,1930.235892
936,2017-02-21,2001.011344
937,2017-02-22,1997.060932
938,2017-02-23,2103.62325
939,2017-02-24,2094.782904
940,2017-02-25,2047.808366
941,2017-02-26,2108.334576
942,2017-02-27,2135.827828
943,2017-02-28,2134.476475
944,2017-03-01,2215.227432
945,2017-03-02,2291.562039
946,2017-03-03,2345.507426
947,2017-03-04,2300.942608
948,2017-03-05,2317.541299
949,2017-03-06,2332.025534
950,2017-03-07,2248.391678
951,2017-03-08,2090.558155
952,2017-03-09,2172.778481
953,2017-03-10,2037.310122
954,2017-03-11,2206.020879
955,2017-03-12,2305.094901
956,2017-03-13,2375.375331
957,2017-03-14,2390.494307
958,2017-03-15,2469.096568
959,2017-03-16,2445.149731
960,2017-03-17,2251.305762
961,2017-03-18,1977.231594
962,2017-03-19,2183.457377
963,2017-03-20,2180.848486
964,2017-03-21,2306.76126
965,2017-03-22,2182.747341
966,2017-03-23,2192.294259
967,2017-03-24,2119.584593
968,2017-03-25,2150.213194
969,2017-03-26,2126.429602
970,2017-03-27,2255.370147
971,2017-03-28,2274.159845
972,2017-03-29,2287.400008
973,2017-03-30,2298.285798
974,2017-03-31,2373.523009
975,2017-04-01,2393.698718
976,2017-04-02,2514.041781
977,2017-04-03,2458.333487
978,2017-04-04,2465.448703
979,2017-04-05,2503.753756
980,2017-04-06,2558.887114
981,2017-04-07,2558.873333
982,2017-04-08,2566.78912
983,2017-04-09,2569.966759
984,2017-04-10,2591.44745
985,2017-04-11,2614.805563
986,2017-04-12,2641.438344
987,2017-04-13,2601.977407
988,2017-04-14,2597.485282
989,2017-04-15,2610.940695
990,2017-04-16,2614.743913
991,2017-04-17,2644.034824
992,2017-04-18,2681.231545
993,2017-04-19,2654.447674
994,2017-04-20,2723.446755
995,2017-04-21,2729.839298
996,2017-04-22,2729.593503
997,2017-04-23,2743.754497
998,2017-04-24,2753.620474
999,2017-04-25,2778.740113
1000,2017-04-26,2855.879138
1001,2017-04-27,3022.018828
1002,2017-04-28,3126.650667
1003,2017-04-29,3174.96872
1004,2017-04-30,3279.401557
1005,2017-05-01,3332.326765
1006,2017-05-02,3393.758248
1007,2017-05-03,3547.618448
1008,2017-05-04,3783.459057
1009,2017-05-05,3850.648383
1010,2017-05-06,4030.507623
1011,2017-05-07,4170.183366
1012,2017-05-08,4502.155158
1013,2017-05-09,4428.155178
1014,2017-05-10,4612.844658
1015,2017-05-11,4687.249195
1016,2017-05-12,4605.278094
1017,2017-05-13,4722.396443
1018,2017-05-14,4798.105983
1019,2017-05-15,4809.959454
1020,2017-05-16,4809.959454
1021,2017-05-17,5491.978204
1022,2017-05-18,5672.18302
1023,2017-05-19,5997.808228
1024,2017-05-20,6194.483501
1025,2017-05-21,6480.957443
1026,2017-05-22,6520.295185
1027,2017-05-23,7153.138129
1028,2017-05-24,7518.10555
1029,2017-05-25,6928.013758
1030,2017-05-26,6619.194665
1031,2017-05-27,6083.235315
1032,2017-05-28,6522.083546
1033,2017-05-29,6863.330548
1034,2017-05-30,6868.993716
1035,2017-05-31,7313.223775
1036,2017-06-01,7787.903648
1037,2017-06-02,7940.360402
1038,2017-06-03,7975.585629
1039,2017-06-04,8246.037891
1040,2017-06-05,8594.798119
1041,2017-06-06,9073.520371
1042,2017-06-07,8589.570359
1043,2017-06-08,8893.548384
1044,2017-06-09,9092.978335
1045,2017-06-10,9636.301089
1046,2017-06-11,9944.817377
1047,2017-06-12,9732.891486
1048,2017-06-13,9868.508772
1049,2017-06-14,9067.913157
1050,2017-06-15,8879.28907
1051,2017-06-16,9162.902799
1052,2017-06-17,9741.479719
1053,2017-06-18,9487.431551
1054,2017-06-19,9736.022248
1055,2017-06-20,10024.29445
1056,2017-06-21,9510.895953
1057,2017-06-22,9545.910285
1058,2017-06-23,9736.267638
1059,2017-06-24,9239.952616
1060,2017-06-25,8932.880649
1061,2017-06-26,8299.52413
1062,2017-06-27,8566.338169
1063,2017-06-28,9044.482529
1064,2017-06-29,8791.333193
1065,2017-06-30,8471.914468
1066,2017-07-01,8094.944699
1067,2017-07-02,8475.134436
1068,2017-07-03,8560.348103
1069,2017-07-04,8594.197893
1070,2017-07-05,8550.877834
1071,2017-07-06,8553.752625
1072,2017-07-07,7951.656711
1073,2017-07-08,8130.531826
1074,2017-07-09,7917.250716
1075,2017-07-10,7136.984065
1076,2017-07-11,6875.790368
1077,2017-07-12,7393.320375
1078,2017-07-13,7146.693881
1079,2017-07-14,6736.247492
1080,2017-07-15,6032.488712
1081,2017-07-16,5623.179906
1082,2017-07-17,6531.017101
1083,2017-07-18,7164.820328
1084,2017-07-19,6714.146519
1085,2017-07-20,7905.069245
1086,2017-07-21,7692.374026
1087,2017-07-22,8198.274529
1088,2017-07-23,8002.204611
1089,2017-07-24,8033.30774
1090,2017-07-25,7395.440267
1091,2017-07-26,7247.405886
1092,2017-07-27,7500.814913
1093,2017-07-28,7818.24689
1094,2017-07-29,7588.339329
1095,2017-07-30,7476.493672
1096,2017-07-31,7768.842015
1097,2017-08-01,7850.188933
1098,2017-08-02,7728.258095
1099,2017-08-03,7950.68222
1100,2017-08-04,8046.949453
1101,2017-08-05,9031.68124
1102,2017-08-06,9028.204969
1103,2017-08-07,9400.209729
1104,2017-08-08,9823.91339
1105,2017-08-09,9675.119116
1106,2017-08-10,9724.775687
1107,2017-08-11,10143.83472
1108,2017-08-12,10506.97468
1109,2017-08-13,10730.41976
1110,2017-08-14,10996.69307
1111,2017-08-15,10841.25679
1112,2017-08-16,11178.88397
1113,2017-08-17,11461.10211
1114,2017-08-18,10825.76524
1115,2017-08-19,10908.49895
1116,2017-08-20,10786.31674
1117,2017-08-21,11044.57813
1118,2017-08-22,11245.48521
1119,2017-08-23,11462.22627
1120,2017-08-24,11564.37369
1121,2017-08-25,11725.91628
1122,2017-08-26,11694.48995
1123,2017-08-27,11794.96119
1124,2017-08-28,12058.48002
1125,2017-08-29,12495.41178
1126,2017-08-30,12967.58326
1127,2017-08-31,13429.87437
1128,2017-09-01,13808.64474
1129,2017-09-02,12697.92575
1130,2017-09-03,12906.76591
1131,2017-09-04,11664.57768
1132,2017-09-05,12168.50941
1133,2017-09-06,12676.01669
1134,2017-09-07,12563.53995
1135,2017-09-08,11712.46071
1136,2017-09-09,11575.23722
1137,2017-09-10,11274.79004
1138,2017-09-11,11404.71412
1139,2017-09-12,11275.29239
1140,2017-09-13,10679.09454
1141,2017-09-14,8414.229044
1142,2017-09-15,9689.39634
1143,2017-09-16,9692.35801
1144,2017-09-17,9534.629771
1145,2017-09-18,10885.06266
1146,2017-09-19,10707.75546
1147,2017-09-20,10617.02311
1148,2017-09-21,9921.039778
1149,2017-09-22,9819.529171
1150,2017-09-23,10486.47192
1151,2017-09-24,10614.3014
1152,2017-09-25,10998.04874
1153,2017-09-26,10782.65852
1154,2017-09-27,11366.70984
1155,2017-09-28,11058.24492
1156,2017-09-29,10962.45445
1157,2017-09-30,11351.10731
1158,2017-10-01,11446.25358
1159,2017-10-02,11443.18063
1160,2017-10-03,11269.10546
1161,2017-10-04,11097.64041
1162,2017-10-05,11261.46929
1163,2017-10-06,11471.4909
1164,2017-10-07,11611.42932
1165,2017-10-08,11894.59466
1166,2017-10-09,11895.33619
1167,2017-10-10,12025.67707
1168,2017-10-11,12130.89593
1169,2017-10-12,12843.38558
1170,2017-10-13,13656.60741
1171,2017-10-14,13755.63413
1172,2017-10-15,13778.89211
1173,2017-10-16,13787.9659
1174,2017-10-17,13508.31173
1175,2017-10-18,13334.0485
1176,2017-10-19,13392.08601
1177,2017-10-20,13681.07088
1178,2017-10-21,13776.53292
1179,2017-10-22,13661.53782
1180,2017-10-23,13498.83297
1181,2017-10-24,13060.16602
1182,2017-10-25,13269.61142
1183,2017-10-26,13499.62767
1184,2017-10-27,13401.49457
1185,2017-10-28,13384.0713
1186,2017-10-29,14120.67111
1187,2017-10-30,14128.95835
1188,2017-10-31,14449.91273
1189,2017-11-01,14869.46128
1190,2017-11-02,15414.63154
1191,2017-11-03,15880.48926
1192,2017-11-04,15970.58528
1193,2017-11-05,16013.31679
1194,2017-11-06,15659.3479
1195,2017-11-07,15772.90539
1196,2017-11-08,16507.90108
1197,2017-11-09,16446.62962
1198,2017-11-10,15757.68675
1199,2017-11-11,16115.4187
1200,2017-11-12,15572.37612
1201,2017-11-13,16177.24516
1202,2017-11-14,16735.34732
1203,2017-11-15,17597.77305
1204,2017-11-16,17895.23672
1205,2017-11-17,18354.36197
1206,2017-11-18,18695.30912
1207,2017-11-19,18905.10396
1208,2017-11-20,19465.44935
1209,2017-11-21,19168.40772
1210,2017-11-22,19878.16303
1211,2017-11-23,20410.34226
1212,2017-11-24,21194.79377
1213,2017-11-25,21905.81003
1214,2017-11-26,22919.62122
1215,2017-11-27,23907.72668
1216,2017-11-28,24760.17497
1217,2017-11-29,22897.33783
1218,2017-11-30,24251.7514
1219,2017-12-01,25927.54245
1220,2017-12-02,25874.83554
1221,2017-12-03,26167.41196
1222,2017-12-04,27655.83851
1223,2017-12-05,28773.2363
1224,2017-12-06,30382.40255
1225,2017-12-07,37055.04575
1226,2017-12-08,35770.83609
1227,2017-12-09,33264.96143
1228,2017-12-10,33368.48
1229,2017-12-11,36621.45502
1230,2017-12-12,39636.24926
1231,2017-12-13,39402.84099
1232,2017-12-14,41990.06991
1233,2017-12-15,43101.33917
1234,2017-12-16,46296.36243
1235,2017-12-17,46807.97194
1236,2017-12-18,48795.65841
1237,2017-12-19,49205.10296
1238,2017-12-20,48494.25505
1239,2017-12-21,47949.28581
1240,2017-12-22,40537.65707
1241,2017-12-23,44805.40925
1242,2017-12-24,42768.68179
1243,2017-12-25,42875.22529
1244,2017-12-26,47440.63791
1245,2017-12-27,47111.28421
1246,2017-12-28,44592.60315
1247,2017-12-29,48048.23896
1248,2017-12-30,44812.19088
1249,2017-12-31,48365.44489
1250,2018-01-01,47588.09681
1251,2018-01-02,51843.04291
1252,2018-01-03,56888.01301
1253,2018-01-04,58500.8183
1254,2018-01-05,58899.68348
1255,2018-01-06,62895.25939
1256,2018-01-07,62848.82399
1257,2018-01-08,57504.48488
1258,2018-01-09,57166.86602
1259,2018-01-10,56403.97559
1260,2018-01-11,51050.86457
1261,2018-01-12,55542.84586
1262,2018-01-13,57821.91428
1263,2018-01-14,54769.62015
1264,2018-01-15,52535.52603
1265,2018-01-16,40778.26805
1266,2018-01-17,40692.53904
1267,2018-01-18,42348.09815
1268,2018-01-19,42675.47842
1269,2018-01-20,47623.77815
1270,2018-01-21,41822.08255
1271,2018-01-22,39294.88978
1272,2018-01-23,39023.13863
1273,2018-01-24,40651.45077
1274,2018-01-25,40621.42797
1275,2018-01-26,39776.82789
1276,2018-01-27,41243.26254
1277,2018-01-28,43686.10855
1278,2018-01-29,41566.84607
1279,2018-01-30,41288.77912
1280,2018-01-31,36777.1191
1281,2018-02-01,37667.68313
1282,2018-02-02,33370.50543
1283,2018-02-03,31452.83534
1284,2018-02-04,32465.31762
1285,2018-02-05,29516.75724
1286,2018-02-06,24039.06858
1287,2018-02-07,27411.28287
1288,2018-02-08,26497.8278
1289,2018-02-09,28990.84918
1290,2018-02-10,31198.67834
1291,2018-02-11,31282.48985
1292,2018-02-12,29718.34312
1293,2018-02-13,32006.79571
1294,2018-02-14,30889.20396
1295,2018-02-15,34142.12374
1296,2018-02-16,35447.94334
1297,2018-02-17,35814.37807
1298,2018-02-18,37914.44971
1299,2018-02-19,35841.86338
1300,2018-02-20,37130.18792
1301,2018-02-21,36983.0935
1302,2018-02-22,36690.59834
1303,2018-02-23,32399.78765
1304,2018-02-24,33774.23807
1305,2018-02-25,32015.47341
1306,2018-02-26,32282.40118
1307,2018-02-27,33724.08675
1308,2018-02-28,34345.64498
1309,2018-03-01,33050.14601
1310,2018-03-02,34186.74082
1311,2018-03-03,34373.0474
1312,2018-03-04,34542.5149
1313,2018-03-05,34851.2297
1314,2018-03-06,34946.61018
1315,2018-03-07,32911.62332
1316,2018-03-08,30696.70095
1317,2018-03-09,28823.83893
1318,2018-03-10,28802.07962
1319,2018-03-11,27605.30285
1320,2018-03-12,29277.38383
1321,2018-03-13,28409.14445
1322,2018-03-14,28246.69759
1323,2018-03-15,25265.76598
1324,2018-03-16,25339.2001
1325,2018-03-17,25576.65807
1326,2018-03-18,23938.24955
1327,2018-03-19,24013.64324
1328,2018-03-20,25557.1946
1329,2018-03-21,26146.83332
1330,2018-03-22,26253.72355
1331,2018-03-23,25434.69966
1332,2018-03-24,25480.90994
1333,2018-03-25,24925.72827
1334,2018-03-26,24673.69199
1335,2018-03-27,23470.5622
1336,2018-03-28,22292.8564
1337,2018-03-29,22405.46443
1338,2018-03-30,19945.99544
1339,2018-03-31,19662.32317
1340,2018-04-01,19758.65729
1341,2018-04-02,19179.86259
1342,2018-04-03,19836.73083
1343,2018-04-04,21186.73729
1344,2018-04-05,19325.09202
1345,2018-04-06,19441.45843
1346,2018-04-07,18693.65941
1347,2018-04-08,19339.46774
1348,2018-04-09,19728.02934
1349,2018-04-10,19371.72905
1350,2018-04-11,19614.47594
1351,2018-04-12,20358.72617
1352,2018-04-13,22991.21312
1353,2018-04-14,22979.6367
1354,2018-04-15,23117.80423
1355,2018-04-16,24411.88024
1356,2018-04-17,23830.16875
1357,2018-04-18,23530.92459
1358,2018-04-19,24779.08693
1359,2018-04-20,26061.92158
1360,2018-04-21,27597.5128
1361,2018-04-22,28026.61972
1362,2018-04-23,28062.72042
1363,2018-04-24,28951.205
1364,2018-04-25,31671.65866
1365,2018-04-26,28205.37682
1366,2018-04-27,29977.15552
1367,2018-04-28,29147.5142
1368,2018-04-29,30639.1297
1369,2018-04-30,31331.35692
1370,2018-05-01,30253.64684
1371,2018-05-02,30191.75528
1372,2018-05-03,30722.88554
1373,2018-05-04,32510.02033
1374,2018-05-05,32491.57092
1375,2018-05-06,33430.97631
1376,2018-05-07,32750.57607
1377,2018-05-08,31565.56798
1378,2018-05-09,31027.32244
1379,2018-05-10,31102.09306
1380,2018-05-11,29828.90734
1381,2018-05-12,27634.15668
1382,2018-05-13,28148.73795
1383,2018-05-14,29243.11465
1384,2018-05-15,29115.71744
1385,2018-05-16,27983.7833
1386,2018-05-17,27690.04233
1387,2018-05-18,26429.30847
1388,2018-05-19,27044.56321
1389,2018-05-20,26892.88316
1390,2018-05-21,27934.04266
1391,2018-05-22,27440.87567
1392,2018-05-23,25891.09714
1393,2018-05-24,23995.07506
1394,2018-05-25,24609.51746
1395,2018-05-26,24066.49875
1396,2018-05-27,23795.06782
1397,2018-05-28,23590.06629
1398,2018-05-29,22109.11795
1399,2018-05-30,23686.37178
1400,2018-05-31,23494.87395
1401,2018-06-01,23939.0156
1402,2018-06-02,24106.17392
1403,2018-06-03,24731.1309
1404,2018-06-04,25325.67832
1405,2018-06-05,24493.39897
1406,2018-06-06,24998.55928
1407,2018-06-07,24957.96713
1408,2018-06-08,24958.91739
1409,2018-06-09,24714.61062
1410,2018-06-10,24224.50338
1411,2018-06-11,21757.76606
1412,2018-06-12,22163.66605
1413,2018-06-13,20841.71742
1414,2018-06-14,20003.55753
1415,2018-06-15,21256.30235
1416,2018-06-16,20281.32228
1417,2018-06-17,20490.38231
1418,2018-06-18,20305.87702
1419,2018-06-19,21134.4935
1420,2018-06-20,21450.24732
1421,2018-06-21,21321.10834
1422,2018-06-22,21149.42438
1423,2018-06-23,19016.68159
1424,2018-06-24,19236.5515
1425,2018-06-25,18858.89815
1426,2018-06-26,19117.31872
1427,2018-06-27,18228.69407
1428,2018-06-28,18541.36339
1429,2018-06-29,17714.35831
1430,2018-06-30,18483.00886
1431,2018-07-01,19112.83607
1432,2018-07-02,18985.64819
1433,2018-07-03,20023.71424
1434,2018-07-04,19672.02393
1435,2018-07-05,19886.29039
1436,2018-07-06,19752.80234
1437,2018-07-07,19789.17462
1438,2018-07-08,20270.65502
1439,2018-07-09,20111.70291
1440,2018-07-10,19712.33827
1441,2018-07-11,18513.14303
1442,2018-07-12,18798.72259
1443,2018-07-13,18278.50638
1444,2018-07-14,18453.04859
1445,2018-07-15,18489.57333
1446,2018-07-16,18938.15797
1447,2018-07-17,20293.19577
1448,2018-07-18,21602.36098
1449,2018-07-19,21362.00122
1450,2018-07-20,21373.8021
1451,2018-07-21,20596.57879
1452,2018-07-22,20934.1194
1453,2018-07-23,20890.96163
1454,2018-07-24,21237.08262
1455,2018-07-25,22831.83629
1456,2018-07-26,22322.25324
1457,2018-07-27,21774.81724
1458,2018-07-28,22222.07994
1459,2018-07-29,22284.0277
1460,2018-07-30,22294.20274
1461,2018-07-31,22028.87432
1462,2018-08-01,20869.60012
1463,2018-08-02,20549.67333
1464,2018-08-03,20165.15865
1465,2018-08-04,20085.63202
1466,2018-08-05,19189.28253
1467,2018-08-06,19356.84451
1468,2018-08-07,19023.26395
1469,2018-08-08,18144.30801
1470,2018-08-09,16714.54837
1471,2018-08-10,17390.08309
1472,2018-08-11,16289.25141
1473,2018-08-12,16038.80728
1474,2018-08-13,16251.41589
1475,2018-08-14,15653.08681
1476,2018-08-15,15362.86834
1477,2018-08-16,15524.88732
1478,2018-08-17,15697.19747
1479,2018-08-18,16967.81322
1480,2018-08-19,16163.36842
1481,2018-08-20,16490.42022
1482,2018-08-21,15590.52386
1483,2018-08-22,16155.20331
1484,2018-08-23,15694.29401
1485,2018-08-24,16149.06637
1486,2018-08-25,16487.33695
1487,2018-08-26,16548.53651
1488,2018-08-27,16396.71376
1489,2018-08-28,17061.22576
1490,2018-08-29,17667.36745
1491,2018-08-30,17460.66265
1492,2018-08-31,17305.06928
1493,2018-09-01,17365.23616
1494,2018-09-02,18033.71848
1495,2018-09-03,18148.82
1496,2018-09-04,17966.99808
1497,2018-09-05,18108.51437
1498,2018-09-06,16071.19151
1499,2018-09-07,15703.78812
1500,2018-09-08,15310.5933
1501,2018-09-09,14633.34072
1502,2018-09-10,14813.7792
1503,2018-09-11,14811.99627
1504,2018-09-12,14590.48596
1505,2018-09-13,14640.07858
1506,2018-09-14,15344.5202
1507,2018-09-15,15305.56352
1508,2018-09-16,15492.95958
1509,2018-09-17,15424.56382
1510,2018-09-18,14609.68244
1511,2018-09-19,15159.08314
1512,2018-09-20,15220.42365
1513,2018-09-21,16144.94289
1514,2018-09-22,17374.73891
1515,2018-09-23,17260.44804
1516,2018-09-24,17339.02752
1517,2018-09-25,16555.7978
1518,2018-09-26,16294.42558
1519,2018-09-27,16336.60608
1520,2018-09-28,17113.91757
1521,2018-09-29,16870.58894
1522,2018-09-30,17014.01727
1523,2018-10-01,17078.00422
1524,2018-10-02,17021.94979
1525,2018-10-03,16602.03577
1526,2018-10-04,16517.41659
1527,2018-10-05,16666.46013
1528,2018-10-06,16790.72163
1529,2018-10-07,16569.25475
1530,2018-10-08,16598.97089
1531,2018-10-09,16827.4432
1532,2018-10-10,16705.30468
1533,2018-10-11,16525.9355
1534,2018-10-12,15050.19052
1535,2018-10-13,15355.43717
1536,2018-10-14,15470.59004
1537,2018-10-15,15342.49212
1538,2018-10-16,16276.02719
1539,2018-10-17,16328.89946
1540,2018-10-18,16341.44968
1541,2018-10-19,15988.94526
1542,2018-10-20,15931.05862
1543,2018-10-21,16076.34793
1544,2018-10-22,16053.00353
1545,2018-10-23,15994.74901
1546,2018-10-24,15882.57172
1547,2018-10-25,15896.50079
1548,2018-10-26,15860.77897
1549,2018-10-27,15883.98635
1550,2018-10-28,15820.11374
1551,2018-10-29,15910.01881
1552,2018-10-30,15336.0317
1553,2018-10-31,15461.70751
1554,2018-11-01,15574.38297
1555,2018-11-02,15641.64182
1556,2018-11-03,15641.64182
1557,2018-11-04,15761.36497
1558,2018-11-05,15935.27961
1559,2018-11-06,16197.19771
1560,2018-11-07,16751.1112
1561,2018-11-08,16788.87427
1562,2018-11-09,16405.77035
1563,2018-11-10,16203.74618
1564,2018-11-11,16240.42649
1565,2018-11-12,16237.48902
1566,2018-11-13,16213.38144
1567,2018-11-14,16074.78232
1568,2018-11-15,14504.2448
1569,2018-11-16,14332.57452
1570,2018-11-17,14027.91541
1571,2018-11-18,14088.18689
1572,2018-11-19,14136.47307
1573,2018-11-20,13407.03227
1574,2018-11-21,11028.63065
1575,2018-11-22,11580.68346
1576,2018-11-23,10842.0089
1577,2018-11-24,10792.11731
1578,2018-11-25,9682.293882
1579,2018-11-26,9962.750187
1580,2018-11-27,9460.132623
1581,2018-11-28,9473.017754
1582,2018-11-29,10463.50468
1583,2018-11-30,10350.59819
1584,2018-12-01,10350.59819
1585,2018-12-02,10190.15365
1586,2018-12-03,10003.56528
1587,2018-12-04,9417.657124
1588,2018-12-05,9513.722081
1589,2018-12-06,9027.140252
1590,2018-12-07,8211.87305
1591,2018-12-08,8119.73085
1592,2018-12-09,8124.584181
1593,2018-12-10,8420.090968
1594,2018-12-11,8119.354787
1595,2018-12-12,7985.814608
1596,2018-12-13,8130.098071
1597,2018-12-14,7802.583183
1598,2018-12-15,7598.883357
1599,2018-12-16,7597.583542
1600,2018-12-17,7633.569783
1601,2018-12-18,8422.180602
1602,2018-12-19,8858.823248
1603,2018-12-20,8931.576968
1604,2018-12-21,9868.119243
1605,2018-12-22,9446.646827
1606,2018-12-23,9690.662688
1607,2018-12-24,9890.979202
1608,2018-12-25,10268.36612
1609,2018-12-26,9484.603738
1610,2018-12-27,9585.082085
1611,2018-12-28,8907.677913
1612,2018-12-29,9726.786908
1613,2018-12-30,9728.17573
1614,2018-12-31,9651.907881
1615,2019-01-01,9401.674578
1616,2019-01-02,9707.099083
1617,2019-01-03,10069.57668
1618,2019-01-04,9735.195988
1619,2019-01-05,9884.122463
1620,2019-01-06,9833.276351
1621,2019-01-07,10318.21741
1622,2019-01-08,10198.60787
1623,2019-01-09,10204.74677
1624,2019-01-10,10280.70146
1625,2019-01-11,9205.821717
1626,2019-01-12,9136.557934
1627,2019-01-13,9108.736653
1628,2019-01-14,8731.71918
1629,2019-01-15,9247.245035
1630,2019-01-16,8982.009375
1631,2019-01-17,9107.649033
1632,2019-01-18,9149.210868
1633,2019-01-19,9055.223018
1634,2019-01-20,9247.065152
1635,2019-01-21,8911.628594
1636,2019-01-22,8892.60229
1637,2019-01-23,8999.530967
1638,2019-01-24,8948.408964
1639,2019-01-25,8980.575927
1640,2019-01-26,8964.320481
1641,2019-01-27,8967.97257
1642,2019-01-28,8889.918031
1643,2019-01-29,8488.340942
1644,2019-01-30,8427.141896
1645,2019-01-31,8672.283768
1646,2019-02-01,8726.195976
1647,2019-02-02,8785.661176
1648,2019-02-03,8858.248441
1649,2019-02-04,8766.779005
1650,2019-02-05,8784.920991
1651,2019-02-06,8793.127435
1652,2019-02-07,8607.288523
1653,2019-02-08,8612.979153
1654,2019-02-09,9331.149128
1655,2019-02-10,9407.476359
1656,2019-02-11,9464.571812
1657,2019-02-12,9326.06602
1658,2019-02-13,9365.615993
1659,2019-02-14,9288.950522
1660,2019-02-15,9221.470286
1661,2019-02-16,9259.721608
1662,2019-02-17,9312.820816
1663,2019-02-18,9531.346823
1664,2019-02-19,10157.48788
1665,2019-02-20,10231.64758
1666,2019-02-21,10489.34327
1667,2019-02-22,10282.06551
1668,2019-02-23,10419.76865
1669,2019-02-24,10846.13902
1670,2019-02-25,9794.542792
1671,2019-02-26,10031.69096
1672,2019-02-27,9942.999594
1673,2019-02-28,9949.724474
1674,2019-03-01,9948.993565
1675,2019-03-02,9980.02694
1676,2019-03-03,9950.494211
1677,2019-03-04,9895.53097
1678,2019-03-05,9611.843285
1679,2019-03-06,10075.29815
1680,2019-03-07,10117.88343
1681,2019-03-08,10136.68205
1682,2019-03-09,10058.41117
1683,2019-03-10,10291.95744
1684,2019-03-11,10263.97973
1685,2019-03-12,10099.35046
1686,2019-03-13,10177.32239
1687,2019-03-14,10143.67396
1688,2019-03-15,10186.29674
1689,2019-03-16,10365.10845
1690,2019-03-17,10603.62021
1691,2019-03-18,10510.44648
1692,2019-03-19,10518.16491
1693,2019-03-20,10583.17916
1694,2019-03-21,10670.79362
1695,2019-03-22,10476.66685
1696,2019-03-23,10541.63881
1697,2019-03-24,10609.16279
1698,2019-03-25,10558.90173
1699,2019-03-26,10478.84798
1700,2019-03-27,10381.57622
1701,2019-03-28,10708.37849
1702,2019-03-29,10650.43764
1703,2019-03-30,10862.01323
1704,2019-03-31,10851.86011
1705,2019-04-01,10881.37184
1706,2019-04-02,10992.27916
1707,2019-04-03,12891.13607
1708,2019-04-04,13086.99518
1709,2019-04-05,12849.75134
1710,2019-04-06,13302.0045
1711,2019-04-07,13343.78718
1712,2019-04-08,13683.22132
1713,2019-04-09,13834.15546
1714,2019-04-10,13549.16019
1715,2019-04-11,13870.0089317887
1716,2019-04-12,13029.6948680326
1717,2019-04-13,13082.5552268194
1718,2019-04-14,13038.2624610729
1719,2019-04-15,13285.3341469936
1720,2019-04-16,13005.7473581696
1721,2019-04-17,13372.8329339469
1722,2019-04-18,13398.5186133726
1723,2019-04-19,13624.4486831199
1724,2019-04-20,13622.8294716556
1725,2019-04-21,13646.3002256915
1726,2019-04-22,13490.4833342203
1727,2019-04-23,13620.3531413736
1728,2019-04-24,13805.9534806514
1729,2019-04-25,13420.7670872761
1730,2019-04-26,12789.3059434556
1731,2019-04-27,12990.1840589664
1732,2019-04-28,12993.8285623432
1733,2019-04-29,12914.1124207778
1734,2019-04-30,12697.6684456663
1735,2019-05-01,13078.7144847367
1736,2019-05-02,13148.5360848277
1737,2019-05-03,13341.1792283171
1738,2019-05-04,13959.226509302
1739,2019-05-05,14042.0108104657
1740,2019-05-06,13938.1869327034
1741,2019-05-07,13978.6045581291
1742,2019-05-08,14233.2394261869
1743,2019-05-09,14345.1981535074
1744,2019-05-10,14736.9145642074
1745,2019-05-11,15098.8873607358
1746,2019-05-12,17372.5751916312
1747,2019-05-13,16452.6569409294
1748,2019-05-14,18191.4835798735
1749,2019-05-15,19150.4853716655
1750,2019-05-16,20059.1837464504
1751,2019-05-17,19548.5470157932
1752,2019-05-18,18195.3357496535
1753,2019-05-19,17937.7048477499
1754,2019-05-20,20046.58763064
1755,2019-05-21,19490.5666542174
1756,2019-05-22,19546.0343336326
1757,2019-05-23,18751.8450766664
1758,2019-05-24,19155.5147683492
1759,2019-05-25,19430.5103526343
1760,2019-05-26,19552.9230227669
1761,2019-05-27,20926.8001411315
1762,2019-05-28,21627.6837986176
1763,2019-05-29,21468.0816394271
1764,2019-05-30,21296.08323763
1765,2019-05-31,20411.0397072212
1766,2019-06-01,21216.4441579805
1767,2019-06-02,21006.0374952079
1768,2019-06-03,21464.3517785094
1769,2019-06-04,20046.2006677971
1770,2019-06-05,18833.2263186572
1771,2019-06-06,19218.1550628104
1772,2019-06-07,19352.6855330898
1773,2019-06-08,19797.2843783372
1774,2019-06-09,19462.161922116
1775,2019-06-10,18693.134589236
1776,2019-06-11,19535.3816219078
1777,2019-06-12,19300.318736777
1778,2019-06-13,19912.4048546581
1779,2019-06-14,20064.2311404522
1780,2019-06-15,21043.5245104107
1781,2019-06-16,21342.0318141197
1782,2019-06-17,21801.9154804164
1783,2019-06-18,22461.9155125748
1784,2019-06-19,21866.4359726046
1785,2019-06-20,22264.7213106931
1786,2019-06-21,22784.0374946538
1787,2019-06-22,24087.9169527718
1788,2019-06-23,25544.2966431125
1789,2019-06-24,25725.588946411
1790,2019-06-25,26082.7843696457
1791,2019-06-26,27490.2894797922
1792,2019-06-27,29733.3762322391
1793,2019-06-28,25680.536025263
1794,2019-06-29,27994.5691919855
1795,2019-06-30,27518.4958864825
1796,2019-07-01,25046.0393806649
1797,2019-07-02,24707.1957863349
1798,2019-07-03,24831.2730726584
1799,2019-07-04,27150.4892901981
1800,2019-07-05,25536.6561729407
1801,2019-07-06,25081.4288069359
1802,2019-07-07,25709.7108933542
